id,title_ja,title_kana,title_romaji,title_en,aliases,media_type,release_start,release_end,episode_count,runtime_min,series_id,season_number,genres,tags,target_demographic,setting,era,themes,original_type,original_title,original_author,original_artist,original_publisher,original_label,original_magazine,original_platform,animation_studio,co_animation_studio,animation_cooperation,production_name,production_committee,production_members,production_lead_company,planning,executive_producers,producers,animation_producers,line_producers,director,chief_director,series_composition,character_original_design,character_design,music,sound_director,staff,characters,opening_themes,ending_themes,insert_songs,music_production,soundtrack_label,broadcast_networks,broadcast_slots,streaming_services,film_distributor,theatrical_release_date,relations,episodes,episode_staff,awards,synopsis,image_url,official_url,official_x,official_youtube,official_other,external_ids,updated_at
A00000363,カナン様はあくまでチョロい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::143967cc4745f4da0f530efa8d197905cb7ca88d8debffd56a5d3729a97e3644,2026-09-10
A00000364,声優戦隊ボイストーム7,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c1cbb92ebc540c7699e6e35eddd71b5e62ce7cda9082f2bc2eae8e978af5621c,2026-09-10
A00000365,綺麗にしてもらえますか。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3db65ebd0def10cfd9666b2fc38e8a7f4f2d233e96370e7d53488ff262797bb9,2026-09-10
A00000366,遠井さんは青春したい!『バカとスマホとロマンスと』,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5f417c35a1873f2db7cda49bd4a7955b16d335f9a3d6c2e7a1c37d797639c9bc,2026-09-10
A00000367,お気楽領主の楽しい領地防衛 ~生産系魔術で名もなき村を最強の城塞都市に~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e8745b7bf4dfe8474103bfbadac57630bc613c204e18e0b8948607708ba74490,2026-09-10
A00000368,ド級編隊エグゼロス,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ad324c8b27e84d7998cd7d3aac9758dc130fb81e9b89d22f2606f2f42ee306cd,2026-09-10
A00000369,うるわしの宵の月,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ad13a80a546320e3db4c207a69eb31538d9a7755774a012131e8e681a3ac81fc,2026-09-10
A00000370,ヒロイン?聖女?いいえ、オールワークスメイドです(誇)!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b1e7ceeedfe562f8194d56b2e04073795d9b2af87ce4bee79a8df0c15e021a99,2026-09-10
A00000371,トリツカレ男,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1eb2ceddb250cc368d11ab1a16ddac8b8f95ffe4eb5de31f1372c7f0da0cc2c7,2026-09-10
A00000372,美男高校地球防衛部LOVE!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::48f4592b470ff62e98b2bfcc99fc9694fc48fe9102170aa934404d0639415064,2026-09-10
A00000373,美男高校地球防衛部ハイカラ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b2d8e50afd4e677b997e12b3f0dad667a1d226d0609eac63f65fbdd9fa26ae87,2026-09-10
A00000374,ラブライブ!蓮ノ空女学院スクールアイドルクラブ Bloom Garden Party,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6f9a169f61555caf369f26f1c0b5c276bc52561b10aa276e65daae05a63082a5,2026-09-10
A00000375,SHY,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9807eb6ec753a5173bda500e52497ef0c62b0dd7d51891731b39d6dafd9315ae,2026-09-10
A00000376,機動戦士ガンダム 閃光のハサウェイ キルケーの魔女,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e878df92e953bc2d2f4e754e302032f2a0c6b84503b0608b593de134962648a2,2026-09-10
A00000377,自称悪役令嬢な婚約者の観察記録。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::224c03625527ab27292c53c505906b8a49b56761c0df1ac1cbce547074cacd01,2026-09-10
A00000378,転生貴族、鑑定スキルで成り上がる 第2期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::06bd57671733930d17a478580ee247c74b21ad5fc5818bfa9c6e1e0ced7e6ce2,2026-09-10
A00000379,「お前ごときが魔王に勝てると思うな」と勇者パーティを追放されたので、王都で気ままに暮らしたい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::af2cd2dbe16160d38e592e56cc39c8361fdcd03fc3932b820a8cc9aac11947a6,2026-09-10
A00000380,生徒会にも穴はある!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6803c24a1c22ddf2169e4f00a357d14c9de807218564cbe4c0d152cffb75e3e7,2026-09-10
A00000381,いつだってMyサンタ!,,,,,OVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f183e2fa488e0f00f32b2a0f07fa3e5d764e70ed19ae52961e14232aeb384aaa,2026-09-10
A00000382,エレキシード,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ab04129224b3381bbce3efba82ec821d27f3c55a6b13adf6d62d0c13c905ebfc,2026-09-10
A00000383,傷だらけ聖女より報復をこめて,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::619d913dd551c8b151eb57359eaa2f9b5e3dca7e5cbde2e73d52d0221d17e948,2026-09-10
A00000384,ガールズ&パンツァー もっとらぶらぶ作戦です!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b3441fb68a7101ba108943f654597206d19ea6da18c051c7b56e36d23144cf0c,2026-09-10
A00000385,ンめねこ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7a63b5ed4f16c172b9dd277213e188aba9416d11875c9e7a4350c1967e876dc1,2026-09-10
A00000386,愛してるゲームを終わらせたい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2cfe06f4f61be4819650fb6919461263dffd27c9819b5c37274e7717eba075aa,2026-09-10
A00000387,The Graffiti,,,,,SHORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a3af7100cd52bd378638f056f6525a01eb046eafc2ed74a6df35f97efd2cd251,2026-09-10
A00000388,華Doll*-Reinterpretation of Flowering-,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0b56127a81dd9de4620dce7bc29e14060413febd267d3df066df5ebc498befca,2026-09-10
A00000389,劇場版 Free!-the Final Stroke-,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::79d72c522bbde9a782acaec839428640d468caaca8153a58e6227f7f0e4d22b8,2026-09-10
A00000390,劇場版 Collar×Malice -deep cover-,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a58529ed66ffcbd630e3e63a0005623669266df2c18b6e1e885a2afedda56892,2026-09-10
A00000391,永久のユウグレ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a2e825ea180fcd8f81936f28d5af8688b76b57ca470451aa1d8a2cff880c7b86,2026-09-10
A00000392,森のくまさん、冬眠中。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e9157fc91c4c1b19af932fe3d4bfde085a8413289c4dc263c0b5eb3ab7139a8f,2026-09-10
A00000393,やたらやらしい深見くん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::020e0e675101957e4cacc178f27dcea0c895773b7032bc75cb1f6c33d3e8dd14,2026-09-10
A00000394,おばけずかん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8db5422846c085ace4d8f45dce9f9dd2fe598b3149ff2c5231167adf20fffd7e,2026-09-10
A00000395,BanG Dream! Morfonication,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9e968045234e30e34c7155d242703107c6630f0b5d65b6a7c4d6adb5825be3ed,2026-09-10
A00000396,パリに咲くエトワール,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5268c97df8ee4cf97dcb42a264f5a339a2b1f6027d4ad089f78480ba6fdc5a64,2026-09-10
A00000397,映画 おでかけ子ザメ とかいのおともだち,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::985926f73e13b0c5d84d548edfbc665982d716f00d35b89fb6e4aad91c98ed20,2026-09-10
A00000398,無自覚聖女は今日も無意識に力を垂れ流す,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e6c6cfd6a06d7a55340b29db3705ee647198c62e3c17b8c9bef9898566db6bc2,2026-09-10
A00000399,朱色の仮面,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::93891478d85b92e18214d765f1cbb7b96f43fe542a584354b6983e09b36c0a2a,2026-09-10
A00000400,ブチ切れ令嬢は報復を誓いました。 ~魔導書の力で祖国を叩き潰します~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::64dccf8d29619adafdab8584fb087ad7ab9a01e154ec181eed248fafc91be484,2026-09-10
A00000401,モンスターストライク デッドバースリローデッド,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e7e7f41dff8487db332e271458a90b508f7624497198bfc11e502d4cb95cd6eb,2026-09-10
A00000402,迷宮のしおり,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ce350a181d83719b44ed0f1baa5d9b547a103cd7631f800032d9e2e163ead006,2026-09-10
A00000403,いびってこない義母と義姉,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8a4e468482190bd4625dc74f640ce9fc623b7dc768a19b9e0c89e007af0653fc,2026-09-10
A00000404,スノウボールアース,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::899ab0d84b35f75e61d1a677d62cd7392f0c360f76569a66f22be3e3bef00c75,2026-09-10
A00000405,ばなにゃ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2f8c3f55e1bec928711d5e1db09c6cbc819872faa4106e8050fe300d53b079ad,2026-09-10
A00000406,ホウセンカ,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9ccc98e81e8c8997eb3d5a236a057a177459cf2018526f96640c1a7817df2e18,2026-09-10
A00000407,劇場版 シドニアの騎士,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::32a7bcf398dd7376831e4b40509f5817c4aa8fc21b1a3809e9a292f87dfb36b4,2026-09-10
A00000408,明日のナージャ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::605cd0789849c2e6b6029cb475fb421ca898c5d784a30dea8863c7b96f8af0c5,2026-09-10
A00000409,DIGIMON BEATBREAK,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5ea7271bdbebf07317420c1161186dbf83ad19f53a1f2f08c7baf3ae7e2a4ec7,2026-09-10
A00000410,紅三四郎,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6f08f1e54c24fb3a0b660219d17bd600c44c529034bd3db0ba1483abc3befe0d,2026-09-10
A00000411,境界戦機 極鋼ノ装鬼,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::05694f78ecb231fa641206796c20e5548fd78dc0e316ff3fdfa23bb39259f8b7,2026-09-10
A00000412,Let's Play クエストだらけのマイライフ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b08f0755b686f02ea263f23a53917cd0cf09c1629a95d8804f655a500f40f486,2026-09-10
A00000413,みかん絵日記,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f5e42eeaac7cbfad4aca7e7c05813a12b15c64432430cd2555a8a0a49a963e49,2026-09-10
A00000414,ヤング ブラック・ジャック,,,,,TV,2017-01-26,,,,,,,,,,,,,,,大熊ゆうご先生描き下ろしイラスト掲載!,,,,,,,,,,,,,,,,,,,,,,,,,,OP::ヤングブラック・ジャック::::::::,ED::ヤング ブラック・ジャック::::::::|ED::焚吐::::::::,,,,,,,,,,,,,,,http://www.tbs.co.jp/anime/ybj/,,,,discovery-key::273e4559e9fd704ac90e1be24d0fae583aa10232928304c69364b9d139760ff7,2026-09-10
A00000415,アイカツスターズ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::960c96d858c2ddcf456adab6a4ba831e6880a64dd526553577ad80ff93220904,2026-09-10
A00000416,メイドさんは食べるだけ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::cbb72f219e0cbd0b39eeb251e5f594520bb3a8371ec4bda73e2ce53f7ea56cff,2026-09-10
A00000417,藤本タツキ17-26,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::68dbb834072b41ec7edec013c8491bb935a7049f27967d4021894c508d38af30,2026-09-10
A00000418,花緑青が明ける日に,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::19445af964a061656b3eccdae544d7119d20e2e2072d67d8d40604e9cb3cd9b3,2026-09-10
A00000419,人外教室の人間嫌い教師,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::109021ec79123c7eb67d3174ef32de8352b7aa11fb54ab810abba1e98f2343de,2026-09-10
A00000420,ここは俺に任せて先に行けと言ってから10年がたったら伝説になっていた。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b541b526abc42925dbe4902571c544282e006bf6fef9e34a798be450543ab800,2026-09-10
A00000421,手札が多めのビクトリア,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::267774ae52ed3388cc7b863faee237cd7d2f6dfa890a041fba15292b05523773,2026-09-10
A00000422,おじさんはカワイイものがお好き。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ab0dd2c21c4d28744cb63ce655b713cbea92894813e7c52daf273f4b36e7d6c8,2026-09-10
A00000423,映画ちいかわ 人魚の島のひみつ,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f4895b448bc0d4f4e2078654628f181d79db4e87097c72b0244d1dce66b658b6,2026-09-10
A00000424,バンドリ! ゆめ∞みた,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::19347af00f8f61863a2114b8f05875815f39d18db8ab77a8f6cb08c40fec0dac,2026-09-10
A00000425,神田川 JETGIRLS,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a62ad32ad2da754167c960a69e97c174bae1b68b2416050b302009b5aeb76162,2026-09-10
A00000426,劇場版「僕の心のヤバイやつ」,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::32880bf4e8badc4e239a891d9f2f517c2b321dd41736deb05dde3ed400968464,2026-09-10
A00000427,衛宮さんちの今日のごはん,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::01d5b729f0c25cfa4ebeb73624614b973ec184c4a7742b9cab1de2bb167a95be,2026-09-10
A00000428,キルラキル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::035954e9dca30ddd52b69ebe913f85d0579d8c347928d15c9b3ac4da61ab3a16,2026-09-10
A00000429,二十世紀電氣目録,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::88ee5acb324c07b60194f53995c59c1fa036233c8c4db505e454052a6962a4f6,2026-09-10
A00000430,ももくり,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::10111b49fa16d46be0344f810c82687f5237b869ed04d640a19ab154b5223f6f,2026-09-10
A00000431,才女のお世話 高嶺の花だらけな名門校で、学院一のお嬢様(生活能力皆無)を陰ながらお世話することになりました,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::968f426554de4f7c4cd4c88a05424674a0f851ce8d1b2ae437bf508b14f2dcd0,2026-09-10
A00000432,うごく!ねこむかしばなし,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3a994ce293fa4f9d06817f8c7dd17618f152298f6771e9db412141aeb8e9b22e,2026-09-10
A00000433,ダーウィンズゲーム,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::68161c0f35a2ed7944cc5cc88eaec646d37645349d5bcd83dbddc351e340f875,2026-09-10
A00000434,劇場版テニスの王子様 英国式庭球城決戦!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5272a049b5e25615d88ddb27607bcb353dcb94e38d74d62e7e08038e8be85d78,2026-09-10
A00000435,闇芝居 九期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ca2c19444080f15a491e4f3ddb4195c128dc6d99a899aaeb69eb6d11397a5c58,2026-09-10
A00000436,闇芝居 十期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::eaedda4cc727ab494e698f32a054909dd317a9216f27d2544bf5b3aee02cff32,2026-09-10
A00000437,闇芝居 十一期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b3b1ddb931067051dbc725b1e826397491ae2b2c7e5b76af8cbf361fa7517010,2026-09-10
A00000438,闇芝居 十二期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::61daf04c580a7de122613302fcf9fe9a8f5e2eb577f1df22e4ce746e7dd675d7,2026-09-10
A00000439,闇芝居 十三期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3d81c87fac7a28999d4ec717a4fe85653b32ae0e2ee4710edddf8fde431c4ee8,2026-09-10
A00000440,闇芝居 十四期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8bec833341ab5d97da25d8dc53722a61b1044a6990aa897cff05961fb1d516bc,2026-09-10
A00000441,闇芝居 十五期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bafb2d854db786c7716539d206d95ecf09960180fda2d4948f0dd037a13155f3,2026-09-10
A00000442,ただいま、おじゃまされます!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::70d84a2bb0746b3ea445e86d13405ac54d730753845af170b02266f872fef1e4,2026-09-10
A00000443,北斗の拳 拳王軍ザコたちの挽歌,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::264ba78cad556d58bcf3f11a4c9b65ef02557aefd73316caa4aaa53e16c2bc78,2026-09-10
A00000444,うしろの正面カムイさん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0f70f1d108546075095d9a2e638b7f9ea8a281644ba733d1617c6f13304247c4,2026-09-10
A00000445,ヤニねこ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ba5261319595d4bb91ac4ba2755df584d34dfd0c143462bf8e07f568af6df90a,2026-09-10
A00000446,地雷なんですか?地原さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3ac0a8c9a5db2ef70391aa6007e96356fbfa2ace1c46ce128dbede6a7e2e9765,2026-09-10
A00000447,落第賢者の学院無双 ~二度目の転生、Sランクチート魔術師冒険録~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0821c1a3e5fc5381c7072436edeb584eaa619b36b32ebdd4c1a3e116cc4c438f,2026-09-10
A00000448,日本三國,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::38da4a57e6e5b16e94520d0933f2179ba8b752689ec082b0eddfc1dd225c1325,2026-09-10
A00000449,最弱な僕は<壁抜けバグ>で成り上がる ~壁をすり抜けたら、初回クリア報酬を無限回収できました!~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f67339506b4aaaedcda916d5f2705d78493d53c5a65afa1dfdf11ee3b7437e07,2026-09-10
A00000450,プリズム輪舞曲,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4e0bcc0129f6c7897d8ee33514330141b060efa7b0b69168294387ecc27dae12,2026-09-10
A00000451,おおかみこどもの雨と雪,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e17d237ba48e545b09a6f3d12b0a145e81a0ee9b334d8061ac68ae148e12a42f,2026-09-10
A00000452,闇芝居 十六期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0eab03ff2e40c8f10253ba1885b6c025e22229d3ca6c1215304297ea788662d4,2026-09-10
A00000453,はたらく細胞BLACK,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e62f42414fde6dc566c45040b375adda6c009792ddf942df4d7b10e211115f05,2026-09-10
A00000454,君と花火と約束と,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::93235b467fb828fbca23db59c629d89d3b633e285441ccc12eb64210e9f5f90f,2026-09-10
A00000455,THE RIBBON HERO リボンヒーロー,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::abe61b0ab1fa1e36ddd29af87b625cdc2bdb61cda1d61e5288a2f1e2aa77a03c,2026-09-10
